file id,CodeGPT,InCoder,UnixCoder,Usage Scenario,Trigger Point,Programming Language
866,"ME-T2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
867,NA-1,NA-1,NA-1,NA,.,ts
868,AE-3,AE-3,AE-3,NA,.,ts
869,ME-T3,ME-S7,UO-1,Line Edit,==,ts
870,AE-3,AE-3,AE-3,NA,,ts
871,"ME-S2, AE-1","ME-T3, AE-1","ME-T3, AE-1",Line Completion,,ts
872,"ME-T2, ME-S1",ME-T2,ME-T2,Line Completion,.,ts
873,"ME-S3, ME-T3","ME-T2, ME-T3","ME-T2, ME-S1",Line Completion,if,ts
874,"ME-T1, ME-T2",UO-1,"ME-T1, ME-T2",Line Completion,=,ts
875,"ME-T1, ME-T2","ME-S2, ME-T2","ME-T1, ME-T2",Line Completion,.,ts
876,NA-1,NA-1,NA-1,NA,.,ts
877,UO-1,"ME-S4, ME-T2",UO-1,Partial Line Completion,.,ts
878,"AE-1, ME-T4","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
879,ME-T2,ME-T2,"ME-S3, ME-T2",Partial Line Completion,",",ts
880,ME-T1,ME-T1,"ME-T1, ME-T2",Partial Line Completion,.,ts
881,"ME-T2, ME-S6","ME-T2, ME-S1","ME-T2, ME-S1",Line Completion,.,ts
882,"ME-S3, ME-T4","ME-S4, ME-T1","ME-S4, ME-T1",NA,(,ts
883,"ME-S3, ME-T1",UO-1,"ME-S3, ME-T1",Line Completion,=,ts
884,"ME-T1, ME-T2","ME-S3, ME-T2","ME-S3, ME-T2",Partial Line Completion,+,ts
885,UO-1,UO-1,UO-1,Line Completion,;,ts
886,"ME-T1, ME-T2",ME-T1,ME-T1,Line Edit,return,ts
887,"AE-1, ME-T4","ME-S2, AE-1","AE-1, ME-T4",Partial Line Completion,,ts
888,"ME-S6, NA-2","ME-S6, NA-2","ME-S6, NA-2",Line Edit,(,ts
889,NA-1,NA-1,NA-1,NA,-,ts
890,"ME-S2, ME-T3","ME-T3, ME-S1",ME-S2,Line Completion,=,ts
891,ME-T2,UO-1,"ME-S2, ME-T2",Line Completion,.,ts
892,"ME-T2, ME-T3","ME-T3, ME-T2","ME-T3, ME-T2",Line Completion,.,ts
893,ME-T2,UO-1,"ME-T1, ME-T2",Partial Line Completion,.,ts
894,UO-1,UO-1,"ME-T3, ME-T4",Line Completion,|,ts
895,ME-T1,UO-1,ME-T1,Line Completion,,ts
896,"ME-S3, ME-S7",ME-T3,UO-1,Line Completion,=,ts
897,"ME-S2, AE-1","ME-S7, AE-1","ME-S2, AE-1",Partial Line Completion,,ts
898,"AE-2, ME-S5","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
899,UO-1,UO-1,UO-1,Line Edit,.,ts
900,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
901,NA-1,NA-1,NA-1,NA,,ts
902,"ME-S1, ME-T4","ME-T1, ME-S1","ME-S5, AE-1",Line Edit,,ts
904,"AE-2, NA-1","AE-2, NA-1","AE-2, NA-1",NA,.,ts
905,"ME-S2, ME-T3","ME-T1, ME-S7","ME-S7, AE-1",Partial Line Completion,=,ts
906,"AE-2, NA-2","AE-2, NA-2","AE-2, NA-2",Line Completion,.,ts
907,UO-1,UO-1,"ME-S2, ME-T4",Line Edit,>,ts
908,"AE-2, ME-T3",ME-T3,ME-T3,Partial Line Completion,.,ts
909,"AE-2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
910,NA-1,NA-1,NA-1,NA,.,ts
911,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
912,"ME-T3, AE-1","AE-1, UO-2","ME-T3, AE-1",Partial Line Completion,,ts
913,"UO-1, UO-2","ME-T1, ME-T3","ME-T1, ME-T3",Line Completion,=,ts
914,UO-1,UO-1,UO-1,Line Completion,.,ts
915,"ME-T2, ME-S1",ME-T2,ME-T2,Line Edit,await,ts
916,UO-1,UO-1,UO-1,Line Completion,=,ts
917,"ME-T1, ME-T3","ME-T2, UO-2",ME-S5,Line Completion,.,ts
918,"ME-T1, ME-T2","ME-S2, ME-T2","ME-S2, ME-T2",Line Completion,if,ts
919,UO-1,UO-1,UO-1,Partial Line Completion,,ts
920,NA-2,NA-2,NA-2,Line Completion,=,ts
921,"ME-T1, AE-4","ME-T3, AE-4","ME-T3, AE-4",Line Completion,.,ts
922,"ME-S2, ME-T2","AE-2, ME-T2","AE-2, ME-S2",Line Completion,.,ts
923,"AE-2, AE-1","AE-2, AE-1","AE-2, AE-1",Line Completion,,ts
924,"ME-S3, ME-T1","ME-T2, ME-S1","ME-S4, ME-S1",Line Edit,-,ts
925,"ME-T2, ME-S1",ME-T2,ME-T2,Line Completion,await,ts
926,"ME-S2, ME-T1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,.,ts
927,"ME-T2, ME-T3","AE-2, UO-2","AE-2, UO-2",Line Completion,.,ts
928,"ME-S5, ME-T4",ME-T4,ME-T4,Partial Line Completion,<,ts
929,"ME-S5, NA-1",NA-1,NA-1,NA,=,ts
930,"ME-T1, ME-T3","ME-T2, UO-2","ME-T1, ME-T3",Line Completion,.,ts
931,"ME-T1, AE-2","ME-T1, ME-S2",ME-T1,Line Edit,=,ts
932,"ME-S6, NA-1",NA-1,NA-1,NA,",",ts
933,"ME-T2, AE-1","ME-T2, AE-1","ME-S5, AE-1",Line Edit,,ts
934,ME-T1,ME-T1,ME-T1,Partial Line Completion,.,ts
935,"ME-S3, ME-T1","ME-S2, ME-T1",ME-T1,Line Completion,.,ts
936,UO-1,UO-1,UO-1,Line Edit,",",ts
937,ME-T3,ME-T3,ME-T3,Line Edit,+,ts
938,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
939,"AE-1, UO-2","AE-1, UO-2","UO-1, AE-1",Partial Line Completion,,ts
940,AE-3,AE-3,AE-3,NA,.,ts
941,ME-T1,UO-1,ME-T1,Partial Line Completion,.,ts
942,"AE-2, ME-T3","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,ts
943,NA-1,NA-1,NA-1,NA,=,ts
944,"ME-T1, ME-S2",UO-1,"ME-T1, ME-S2",Line Completion,=,ts
945,UO-1,UO-1,UO-1,Line Completion,.,ts
946,UO-1,UO-1,UO-1,Line Completion,,ts
947,"ME-T1, ME-S1","ME-S4, ME-S1","ME-S4, ME-S1",Partial Line Completion,.,ts
948,"AE-2, ME-T3","AE-2, ME-T3","AE-2, ME-T3",Partial Line Completion,.,ts
949,NA-1,NA-1,NA-1,NA,,ts
950,"ME-T1, ME-T2","AE-2, ME-T1","ME-T1, ME-T2",Partial Line Completion,",",ts
951,ME-T1,ME-T1,"ME-S3, ME-T2",Partial Line Completion,,ts
952,"AE-2, ME-T3","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
953,"ME-T1, ME-T3","ME-T2, ME-T3","ME-T1, ME-T3",Line Completion,.,ts
954,UO-1,"ME-T1, ME-T2",ME-S4,Line Completion,=,ts
955,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
956,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,ts
957,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
958,NA-1,NA-1,NA-1,NA,/,ts
959,ME-T4,UO-1,ME-T4,Partial Line Completion,{,ts
960,UO-1,ME-T2,"ME-S4, ME-T1",Line Completion,.,ts
961,"ME-T3, AE-1","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,ts
962,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
963,"ME-T2, ME-S1",ME-T3,"ME-T2, ME-T3",Line Completion,.,ts
964,ME-T4,ME-T4,ME-T4,Line Edit,(,ts
965,"AE-2, NA-2","AE-2, NA-2","AE-2, NA-2",NA,(,ts
966,"ME-T3, ME-S1","ME-T2, ME-S1","ME-T1, ME-S1",Line Edit,(,ts
967,"ME-T1, AE-1","ME-S1, AE-1","ME-S1, AE-1",Partial Line Completion,,ts
968,"ME-S4, ME-T2","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,ts
969,AE-3,AE-3,AE-3,NA,.,ts
970,AE-3,AE-3,AE-3,NA,,ts
971,UO-1,"ME-T3, UO-2","ME-T3, UO-2",Line Edit,",",ts
972,"ME-T1, AE-1","ME-T1, AE-1","ME-T2, AE-1",Partial Line Completion,,ts
973,NA-1,NA-1,NA-1,NA,/,ts
974,NA-1,NA-1,NA-1,NA,(,ts
976,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,ts
977,"ME-T1, ME-T3","ME-T3, ME-T2",ME-T3,Line Completion,.,ts
978,"ME-S2, ME-T2","ME-S2, ME-T2","ME-S2, ME-T2",Line Completion,.,ts
979,ME-T1,UO-1,ME-T1,Partial Line Completion,.,ts
980,"NA-1, AE-1",NA-1,NA-1,NA,,ts
981,NA-2,NA-2,NA-2,NA,(,ts
982,"ME-T1, ME-T3","ME-T2, UO-2",UO-2,Partial Line Completion,.,ts
983,ME-S7,"ME-S2, ME-T2","ME-S2, ME-T2",Line Completion,=,ts
984,UO-1,"ME-T1, AE-1","ME-T1, AE-1",Line Completion,,ts
985,NA-1,NA-1,NA-1,NA,/,ts
986,"ME-T2, ME-S1",ME-T2,ME-T2,Line Completion,.,ts
987,NA-1,NA-1,NA-1,NA,>,ts
988,"AE-2, ME-S5","AE-2, ME-T3","AE-2, ME-T3",Line Edit,.,ts
989,"NA-1, AE-1","NA-1, AE-1","NA-1, AE-1",NA,,ts
990,"ME-S1, AE-1","ME-T1, AE-1","ME-S2, AE-1",Partial Line Completion,,ts
991,"ME-S5, NA-1","NA-1, AE-1","ME-S5, NA-1",NA,,ts
992,NA-1,NA-1,NA-1,NA,/,ts
1005,NA-1,NA-1,NA-1,NA,=,tsx
1006,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S5",Partial Line Completion,=,tsx
1007,"AE-2, ME-T2","ME-S4, ME-T3","ME-T2, ME-S7",Line Completion,/,tsx
1008,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S7",Partial Line Completion,=,tsx
1009,"AE-2, ME-S5",UO-1,"ME-T1, ME-S5",Partial Line Completion,",",tsx
1010,"ME-T1, ME-T3","ME-T1, ME-T3","ME-T1, ME-T3",Line Edit,(,tsx
1011,ME-T3,"ME-S4, ME-S1","ME-T3, ME-S1",Partial Line Completion,-,tsx
1012,"ME-T1, ME-T2",UO-1,"ME-S2, AE-2",Line Completion,=,tsx
1013,"ME-S2, ME-T2",UO-1,"ME-S2, ME-T2",Line Completion,=,tsx
1014,"ME-T1, ME-S1","ME-S4, AE-2","ME-T1, ME-S1",Line Edit,(,tsx
1015,"ME-T1, UO-3","ME-T1, UO-3","ME-T1, UO-3",Line Completion,=,tsx
1016,UO-1,"ME-S2, ME-T2",UO-1,Line Edit,>,tsx
1017,"ME-T2, ME-S1","ME-S4, ME-S1","ME-T2, ME-S1",Line Completion,<,tsx
1018,ME-T3,"AE-1, UO-2","ME-T3, AE-1",Partial Line Completion,,tsx
1019,"ME-S3, ME-S1","ME-T3, ME-S1","ME-S3, ME-S1",Line Edit,%,tsx
1020,ME-T3,"AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,tsx
1021,"ME-S7, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1023,"ME-T2, ME-S1","ME-S4, ME-S7","ME-T1, ME-T2",Line Completion,=,tsx
1024,"ME-T1, ME-T3","ME-S2, UO-2","ME-T3, UO-3",Line Edit,(,tsx
1025,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1026,UO-1,UO-1,"ME-T1, ME-S2",Partial Line Completion,",",tsx
1027,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,tsx
1028,"ME-T3, ME-S5",ME-T3,"ME-S2, ME-T3",Line Edit,",",tsx
1029,"ME-T2, AE-1","UO-1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1030,"ME-T3, AE-1","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,tsx
1031,ME-S5,ME-T3,ME-T3,Line Edit,;,tsx
1032,"ME-S4, ME-T3","UO-1, UO-2",ME-T3,Line Edit,==,tsx
1033,ME-T1,"ME-T1, ME-T3","ME-T1, ME-T3",Line Completion,,tsx
1034,"ME-T2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Partial Line Completion,,tsx
1035,"ME-S5, ME-S1",ME-T3,"ME-T3, ME-T2",Line Edit,{,tsx
1036,"ME-T2, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,tsx
1037,"ME-S4, ME-T3","AE-1, UO-2","AE-1, UO-2",Partial Line Completion,,tsx
1038,"ME-T2, ME-S1","ME-S2, UO-3","ME-S3, ME-T3",Line Completion,=,tsx
1039,"ME-T1, ME-T2","ME-T2, ME-S1","ME-T1, ME-T2",Line Completion,<,tsx
1041,"ME-T2, ME-S1",ME-T2,"ME-T2, ME-S1",Line Completion,<,tsx
1042,NA-2,NA-2,NA-2,NA,=,tsx
1043,"ME-T1, ME-T3","ME-T1, ME-T3","ME-T1, AE-1",Line Completion,|,tsx
1044,"ME-S4, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1045,"ME-S3, ME-T1","ME-S3, ME-T1","ME-S3, ME-T1",Line Edit,(,tsx
1046,NA-2,NA-2,NA-2,Line Edit,(,tsx
1047,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1048,NA-1,NA-1,NA-1,NA,.,tsx
1049,"ME-S3, ME-S2",ME-S4,"ME-T2, ME-S1",Partial Line Completion,=,tsx
1050,"ME-T3, ME-S1",ME-T3,"ME-T3, ME-S1",Partial Line Completion,=,tsx
1051,NA-1,NA-1,NA-1,NA,,tsx
1052,"AE-2, ME-S5","ME-T3, ME-S1","ME-T3, ME-S1",Line Edit,=,tsx
1053,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1054,ME-T1,ME-T1,ME-T1,Partial Line Completion,",",tsx
1055,"AE-2, ME-S5","ME-T1, ME-T2","ME-T1, ME-S1",Line Edit,(,tsx
1056,"ME-T1, ME-S2",ME-S3,ME-S3,Line Completion,.,tsx
1057,"AE-2, ME-S5","ME-S4, AE-2",ME-S4,Line Completion,/,tsx
1058,"ME-T1, ME-S2",ME-T3,"ME-S2, ME-T3",Partial Line Completion,==,tsx
1060,"AE-4, AE-1","AE-4, AE-1","AE-4, AE-1",Partial Line Completion,,tsx
1061,"ME-T3, ME-S1","ME-T1, ME-T3","ME-T1, ME-T3",Line Edit,-,tsx
1062,ME-S3,"ME-T2, ME-S1","ME-T2, ME-S1",Partial Line Completion,>,tsx
1063,"ME-T1, ME-T2",UO-1,UO-1,Line Completion,.,tsx
1064,"ME-S2, AE-1","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,tsx
1065,"ME-T3, ME-S1","ME-S3, ME-T3","ME-T3, ME-S1",Partial Line Completion,=,tsx
1066,"ME-T2, ME-S1","ME-T2, ME-T3","ME-T2, ME-S1",Line Completion,<,tsx
1067,UO-1,UO-1,UO-1,Line Edit,(,tsx
1068,"ME-T3, ME-T4","ME-T3, ME-T4","ME-T1, ME-T3",Partial Line Completion,==,tsx
1069,"ME-T1, ME-T2","ME-T1, ME-S1",ME-T4,Line Edit,[,tsx
1070,"AE-2, ME-S5","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,tsx
1071,UO-2,"ME-S4, ME-S1","ME-S2, ME-T3",Partial Line Completion,=,tsx
1072,"ME-T2, ME-S1",ME-T4,"ME-S2, ME-T2",Line Completion,.,tsx
1073,"ME-S3, ME-T1","ME-T1, ME-T2","ME-T1, ME-T2",Line Completion,.,tsx
1074,NA-1,NA-1,NA-1,NA,=,tsx
1075,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1076,NA-1,NA-1,NA-1,NA,!=,tsx
1077,NA-1,NA-1,"NA-1, AE-1",NA,,tsx
1078,"ME-T1, AE-1","ME-S7, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1079,"ME-S1, AE-4","AE-4, AE-1","AE-4, AE-1",Partial Line Completion,,tsx
1080,UO-1,UO-1,UO-1,Partial Line Completion,(,tsx
1081,"AE-2, ME-S5",ME-S7,"ME-T1, ME-S7",Line Edit,.,tsx
1082,"ME-T1, ME-T2",UO-1,"ME-T1, ME-T2",Line Edit,[,tsx
1083,NA-1,NA-1,NA-1,NA,,tsx
1084,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,(,tsx
1085,ME-T3,"AE-1, UO-2","AE-1, UO-2",Partial Line Completion,.,tsx
1086,AE-2,UO-1,"AE-2, ME-S2",Line Edit,=,tsx
1087,AE-3,AE-3,AE-3,NA,,tsx
1088,"ME-T1, ME-T2","ME-T1, ME-T2","ME-T1, ME-T2",Line Edit,.,tsx
1089,"ME-T3, ME-S1","ME-T3, AE-1","ME-T3, AE-1",Line Edit,,tsx
1090,"ME-T1, ME-T2",UO-1,"ME-T1, ME-T2",Line Edit,",",tsx
1091,"ME-T1, ME-T3","ME-S2, UO-2",ME-T3,Partial Line Completion,=,tsx
1092,"ME-T1, ME-T3","ME-T2, UO-2","ME-T1, ME-T3",Line Completion,.,tsx
1093,"ME-T1, AE-1","ME-T3, AE-1","ME-S2, AE-1",Partial Line Completion,,tsx
1094,ME-T3,UO-1,UO-1,Line Edit,(,tsx
1095,"ME-T1, AE-1","ME-S2, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1096,NA-1,NA-1,NA-1,NA,=,tsx
1097,"ME-T2, ME-S1","ME-T1, ME-T4","ME-T1, ME-S2",Line Completion,=,tsx
1098,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Line Completion,<,tsx
1100,"ME-T1, ME-S2","ME-S2, ME-T1","ME-S2, ME-T1",Partial Line Completion,.,tsx
1101,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",NA,(,tsx
1103,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1104,"ME-S3, ME-T3",ME-T3,"AE-2, ME-T3",Partial Line Completion,=,tsx
1105,"ME-S2, AE-1","ME-T2, AE-1","ME-S2, AE-1",Partial Line Completion,,tsx
1106,"ME-S4, ME-S1",ME-T1,"ME-T1, ME-S1",Line Edit,[,tsx
1107,"ME-T3, ME-S6","ME-T3, ME-T4","ME-T3, ME-T4",Line Completion,=,tsx
1108,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S5",Line Completion,<,tsx
1109,NA-1,NA-1,NA-1,NA,==,tsx
1110,AE-3,AE-3,AE-3,NA,{,tsx
1111,"ME-S7, AE-1","ME-T1, AE-1","ME-S2, AE-1",Partial Line Completion,=,tsx
1112,"NA-1, AE-1","NA-1, AE-1","NA-1, AE-1",NA,,tsx
1113,"ME-T3, ME-S7",UO-2,"ME-T3, ME-S7",Partial Line Completion,=,tsx
1114,"AE-2, ME-S5","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1115,"ME-T2, AE-1","UO-1, AE-1",ME-S3,Partial Line Completion,,tsx
1116,"ME-T3, AE-1","AE-1, UO-2","ME-T3, AE-1",Partial Line Completion,,tsx
1117,"ME-T3, ME-S1","ME-S4, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1118,UO-1,"ME-T1, ME-S1","ME-T1, ME-S1",Line Edit,",",tsx
1119,"AE-2, NA-2","AE-2, NA-2","AE-2, NA-2",Line Completion,<,tsx
1120,"ME-T1, AE-1","ME-T2, AE-1","ME-T1, AE-1",Line Completion,,tsx
1121,NA-1,NA-1,NA-1,NA,<,tsx
1122,UO-1,UO-1,"ME-T1, ME-S2",Line Completion,return,tsx
1123,NA-2,NA-2,NA-2,NA,{,tsx
1124,AE-3,AE-3,AE-3,NA,.,tsx
1125,"ME-T2, ME-S1","AE-2, ME-T2","ME-T2, ME-S1",Line Completion,<,tsx
1126,AE-3,AE-3,AE-3,NA,-,tsx
1127,NA-1,NA-1,NA-1,NA,=,tsx
1128,UO-1,"AE-2, ME-T3","AE-2, ME-T3",NA,,tsx
1129,UO-1,UO-1,UO-1,NA,,tsx
1130,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Line Edit,,tsx
1131,"ME-T3, ME-S1","ME-T3, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1132,"ME-S7, AE-1","AE-2, AE-1","ME-S7, AE-1",Line Completion,=,tsx
1133,"ME-T3, ME-S1","ME-T3, ME-S1","ME-S3, ME-T3",Partial Line Completion,=,tsx
1134,NA-2,NA-2,NA-2,NA,(,tsx
1135,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1136,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, ME-S5",Partial Line Completion,,tsx
1137,"ME-T3, AE-1","ME-T3, AE-1",UO-1,Partial Line Completion,,tsx
1138,"ME-T1, ME-T3",UO-1,ME-T1,Partial Line Completion,(,tsx
1139,NA-1,NA-1,NA-1,NA,==,tsx
1140,"ME-T2, ME-S1","ME-T2, ME-S6","ME-T2, ME-S6",Line Completion,<,tsx
1141,"ME-T3, ME-S1","ME-T1, ME-S1","ME-T3, ME-S1",Partial Line Completion,=,tsx
1142,ME-T1,"ME-S2, ME-T2","ME-T1, ME-T2",Partial Line Completion,.,tsx
1143,"AE-2, ME-T3","ME-T3, ME-S1","AE-2, ME-S5",Partial Line Completion,=,tsx
1144,NA-1,NA-1,NA-1,NA,=,tsx
1145,"ME-S3, ME-T3",ME-T3,"ME-T3, ME-S7",Partial Line Completion,=,tsx
1146,"AE-2, ME-S1","ME-T1, ME-S1","AE-2, ME-S1",Partial Line Completion,",",tsx
1147,"ME-T3, ME-S7",ME-T3,"ME-T3, ME-S7",Line Edit,=,tsx
1148,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Partial Line Completion,(,tsx
1149,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Partial Line Completion,,tsx
1150,"ME-T3, AE-1","ME-T3, AE-1","ME-T3, AE-1",Partial Line Completion,,tsx
1151,NA-1,NA-1,NA-1,NA,,tsx
1152,AE-3,AE-3,AE-3,NA,{,tsx
1153,"ME-T2, ME-T3","ME-T2, AE-1","ME-T2, AE-1",Line Completion,,tsx
1154,"ME-T1, AE-1","ME-T1, AE-1","ME-T1, AE-1",Partial Line Completion,,tsx
1155,"ME-T3, ME-T4","ME-S2, ME-T3",ME-T3,Partial Line Completion,(,tsx
1156,"ME-T1, ME-T2","ME-S2, ME-T1","ME-T1, ME-T2",Line Edit,(,tsx
1157,NA-1,NA-1,NA-1,NA,",",tsx
1158,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",NA,",",tsx
1159,NA-1,NA-1,NA-1,NA,return,tsx
1160,NA-1,NA-1,NA-1,NA,<,tsx
1161,"ME-S7, ME-S1","ME-T3, ME-S1","ME-T3, ME-S5",Partial Line Completion,=,tsx
1162,AE-3,AE-3,AE-3,NA,-,tsx
1163,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S1",Partial Line Completion,,tsx
1164,ME-T2,"ME-T2, ME-S1","ME-T3, ME-S1",Line Completion,.,tsx
1165,"ME-T1, ME-T3","ME-S4, ME-S7","ME-T3, ME-S1",Partial Line Completion,=,tsx
1166,"NA-2, ME-S1","NA-2, ME-S1","NA-2, ME-S1",Line Edit,(,tsx
1167,"ME-S3, ME-S1",UO-1,"ME-S3, AE-2",Partial Line Completion,,tsx
1168,"AE-2, ME-S1","AE-2, ME-S1","AE-2, ME-T3",Partial Line Completion,",",tsx
1169,"ME-T2, ME-S1","ME-T3, ME-S1","ME-S3, ME-S1",Line Edit,,tsx
1170,"ME-T3, ME-S1",UO-2,"ME-S4, ME-S1",Partial Line Completion,=,tsx
1171,NA-1,NA-1,NA-1,NA,>,tsx
1172,ME-T1,ME-T1,ME-T1,Line Completion,=,tsx
1173,"ME-T1, ME-T3",ME-T3,"ME-T1, ME-T3",Line Edit,(,tsx
1174,"ME-T2, ME-S1","ME-T2, ME-S1","ME-T2, ME-S5",Line Completion,<,tsx
1175,"ME-T1, NA-2","ME-T1, NA-2","ME-T1, NA-2",NA,.,tsx
1176,NA-1,NA-1,NA-1,NA,",",tsx
1177,"ME-T2, ME-T3","ME-T1, ME-T3","ME-T2, ME-T3",Line Completion,=,tsx
1178,"ME-S5, NA-1",NA-1,NA-1,NA,=,tsx
1179,NA-2,NA-2,NA-2,Line Edit,.,tsx
993,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Completion,(,vue
994,NA-2,NA-2,NA-2,Line Completion,<,vue
995,ME-T1,ME-T1,ME-T1,Line Completion,.,vue
996,NA-1,NA-1,NA-1,NA,>,vue
997,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Completion,(,vue
998,"ME-S2, ME-T1","ME-T1, ME-S2","ME-T1, ME-S2",Line Completion,(,vue
999,UO-1,ME-T1,UO-1,Line Completion,.,vue
1000,NA-1,NA-1,NA-1,NA,<,vue
1001,NA-1,NA-1,NA-1,NA,-,vue
1002,NA-1,NA-1,NA-1,NA,=,vue
1003,"NA-1, AE-4","NA-1, AE-4","NA-1, AE-4",NA,-,vue
1004,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Completion,(,vue
1843,"ME-T2, ME-S7",UO-1,"ME-S4, ME-S7",Line Completion,/,other
1844,NA-2,NA-2,NA-2,Line Completion,<,other
1845,ME-T2,ME-T2,ME-T2,Line Completion,<,other
1846,ME-T1,"ME-T1, ME-T3","ME-T1, ME-S2",Line Completion,.,other
1847,NA-1,NA-1,NA-1,NA,<,other
1848,ME-T2,ME-S7,"ME-T2, ME-S1",Line Completion,<,other
1849,"ME-T1, AE-2","AE-2, ME-T3","ME-T1, ME-T3",Line Completion,{,other
1850,"ME-S7, AE-4","ME-S7, AE-4","ME-S7, AE-4",Line Completion,[,other
1852,UO-2,"ME-S3, UO-2",ME-T3,Line Completion,=,other
1853,"ME-T2, ME-S1",ME-T2,"ME-T2, ME-S1",Line Completion,<,other
1854,"ME-S2, ME-T2","ME-T1, ME-S2","ME-T1, ME-T2",Line Completion,.,other
1855,"ME-T2, NA-2","ME-T2, NA-2","ME-T2, NA-2",Line Completion,<,other
1856,ME-T1,ME-T1,ME-T1,Line Completion,(,other
1857,NA-2,NA-2,NA-2,Line Completion,(,other
1858,"ME-S4, ME-T2",ME-S4,"ME-T2, ME-S7",Line Completion,/,other
1859,"ME-T1, ME-S6","ME-T1, ME-T2","ME-T1, ME-T2",Line Completion,.,other
1860,NA-1,NA-1,NA-1,NA,return,other
1862,ME-T2,ME-T2,ME-T2,Line Completion,<,other
1863,"UO-1, NA-2",NA-2,NA-2,Line Completion,return,other
1864,"ME-T1, ME-S1","ME-T1, ME-S1","ME-T1, ME-S1",Line Completion,(,other
1866,NA-1,NA-1,NA-1,NA,return,other
1867,ME-S5,ME-S4,"ME-T2, ME-S7",Line Completion,/,other
1868,"ME-S3, ME-T4",ME-T4,"ME-T1, ME-S1",Line Completion,(,other
1869,"AE-2, ME-S5","AE-2, ME-T1","AE-2, ME-T1",Line Completion,{,other
1870,"ME-S1, NA-2","ME-S1, NA-2","ME-S1, NA-2",Line Completion,(,other
